0,0.0,0.0,-0.1092896174863388,-0.19672131147540983,-0.31693989071038253,-0.273224043715847,-0.5191256830601093,-0.22404371584699453,-0.6502732240437158,-0.15300546448087432,-0.3879781420765027,-0.37158469945355194,-0.6174863387978142,-0.4972677595628415,-0.7377049180327869,-0.5956284153005464,-0.8360655737704918,-0.6721311475409836,-0.40437158469945356,-0.2459016393442623,-0.7049180327868853,-0.24043715846994534,-0.8688524590163934,-0.2459016393442623,-1.0,-0.24043715846994534,-0.40437158469945356,-0.12021857923497267,-0.6338797814207651,-0.12021857923497267,-0.6775956284153005,-0.13114754098360656,-0.6939890710382514,-0.12568306010928962,-0.39344262295081966,-0.01639344262295082,-0.5355191256830601,-0.04918032786885246,-0.5355191256830601,-0.07650273224043716,-0.5245901639344263,-0.08743169398907104
0,0.0,0.0,-0.14673913043478262,-0.15217391304347827,-0.375,-0.1793478260869565,-0.5706521739130435,-0.08695652173913043,-0.6956521739130435,-0.005434782608695652,-0.43478260869565216,-0.2826086956521739,-0.6847826086956522,-0.375,-0.8152173913043478,-0.45652173913043476,-0.9239130434782609,-0.5271739130434783,-0.41304347826086957,-0.16847826086956522,-0.7119565217391305,-0.09782608695652174,-0.8695652173913043,-0.06521739130434782,-1.0,-0.03804347826086957,-0.3804347826086957,-0.04891304347826087,-0.6086956521739131,-0.010869565217391304,-0.6032608695652174,-0.02717391304347826,-0.5815217391304348,-0.02717391304347826,-0.34782608695652173,0.059782608695652176,-0.532608695652174,0.043478260869565216,-0.5652173913043478,0.010869565217391304,-0.5760869565217391,-0.010869565217391304
0,0.0,0.0,-0.1366120218579235,-0.08196721311475409,-0.1912568306010929,-0.2568306010928962,-0.08743169398907104,-0.4098360655737705,-0.00546448087431694,-0.5355191256830601,-0.2568306010928962,-0.47540983606557374,-0.34972677595628415,-0.6721311475409836,-0.40437158469945356,-0.8032786885245902,-0.453551912568306,-0.907103825136612,-0.1366120218579235,-0.4972677595628415,-0.15300546448087432,-0.7377049180327869,-0.15846994535519127,-0.8852459016393442,-0.15300546448087432,-1.0,-0.02185792349726776,-0.44808743169398907,-0.02185792349726776,-0.5136612021857924,-0.04371584699453552,-0.3825136612021858,-0.04371584699453552,-0.3114754098360656,0.07103825136612021,-0.366120218579235,0.04918032786885246,-0.4098360655737705,0.01639344262295082,-0.3005464480874317,0.0,-0.25136612021857924
0,0.0,0.0,-0.09937888198757763,-0.14285714285714285,-0.037267080745341616,-0.2981366459627329,0.18012422360248448,-0.32298136645962733,0.36024844720496896,-0.32298136645962733,0.14906832298136646,-0.5652173913043478,0.3416149068322981,-0.7639751552795031,0.45962732919254656,-0.8944099378881988,0.5714285714285714,-1.0,0.2919254658385093,-0.4782608695652174,0.577639751552795,-0.577639751552795,0.7763975155279503,-0.6086956521739131,0.9316770186335404,-0.639751552795031,0.36645962732919257,-0.36645962732919257,0.5031055900621118,-0.38509316770186336,0.42857142857142855,-0.3416149068322981,0.37267080745341613,-0.32298136645962733,0.39751552795031053,-0.2484472049689441,0.453416149068323,-0.2732919254658385,0.34782608695652173,-0.22981366459627328,0.2546583850931677,-0.20496894409937888
0,0.0,0.0,-0.16666666666666666,-0.15217391304347827,-0.2463768115942029,-0.3188405797101449,-0.2391304347826087,-0.30434782608695654,-0.15217391304347827,-0.2246376811594203,0.043478260869565216,-0.5507246376811594,0.17391304347826086,-0.7753623188405797,0.2463768115942029,-0.8985507246376812,0.3333333333333333,-1.0,0.18115942028985507,-0.4492753623188406,0.2898550724637681,-0.43478260869565216,0.21739130434782608,-0.36231884057971014,0.18115942028985507,-0.37681159420289856,0.2608695652173913,-0.32608695652173914,0.18115942028985507,-0.2318840579710145,0.036231884057971016,-0.18115942028985507,-0.014492753623188406,-0.2318840579710145,0.2898550724637681,-0.2028985507246377,0.11594202898550725,-0.13043478260869565,-0.057971014492753624,-0.09420289855072464,-0.12318840579710146,-0.14492753623188406
0,0.0,0.0,-0.11046511627906977,-0.18604651162790697,-0.3313953488372093,-0.2616279069767442,-0.5348837209302325,-0.21511627906976744,-0.6686046511627907,-0.1511627906976744,-0.3488372093023256,-0.36046511627906974,-0.5988372093023255,-0.48255813953488375,-0.7267441860465116,-0.5755813953488372,-0.8313953488372093,-0.6511627906976745,-0.3488372093023256,-0.23255813953488372,-0.6569767441860465,-0.21511627906976744,-0.8488372093023255,-0.20348837209302326,-1.0,-0.19186046511627908,-0.3546511627906977,-0.10465116279069768,-0.6162790697674418,-0.11046511627906977,-0.6802325581395349,-0.14534883720930233,-0.7093023255813954,-0.16279069767441862,-0.3546511627906977,0.011627906976744186,-0.5581395348837209,-0.029069767441860465,-0.6104651162790697,-0.06976744186046512,-0.6337209302325582,-0.11046511627906977
0,0.0,0.0,-0.18686868686868688,-0.09090909090909091,-0.398989898989899,-0.025252525252525252,-0.5252525252525253,0.11616161616161616,-0.5959595959595959,0.23232323232323232,-0.47474747474747475,-0.020202020202020204,-0.7323232323232324,0.015151515151515152,-0.8787878787878788,0.020202020202020204,-1.0,0.015151515151515152,-0.41414141414141414,0.09090909090909091,-0.6515151515151515,0.2676767676767677,-0.7777777777777778,0.3686868686868687,-0.8686868686868687,0.45454545454545453,-0.3383838383838384,0.18686868686868688,-0.5303030303030303,0.2878787878787879,-0.5303030303030303,0.23232323232323232,-0.4797979797979798,0.1919191919191919,-0.26262626262626265,0.25252525252525254,-0.43434343434343436,0.2828282828282828,-0.4444444444444444,0.22727272727272727,-0.4090909090909091,0.1919191919191919
0,0.0,0.0,-0.14516129032258066,-0.1989247311827957,-0.3870967741935484,-0.26881720430107525,-0.5967741935483871,-0.1989247311827957,-0.7365591397849462,-0.12365591397849462,-0.3978494623655914,-0.3709677419354839,-0.6075268817204301,-0.543010752688172,-0.7150537634408602,-0.6612903225806451,-0.7956989247311828,-0.7688172043010753,-0.43548387096774194,-0.25806451612903225,-0.7150537634408602,-0.3279569892473118,-0.8763440860215054,-0.3924731182795699,-1.0,-0.44623655913978494,-0.45161290322580644,-0.13440860215053763,-0.6612903225806451,-0.16129032258064516,-0.6182795698924731,-0.16129032258064516,-0.5483870967741935,-0.14516129032258066,-0.45161290322580644,-0.021505376344086023,-0.5913978494623656,-0.10215053763440861,-0.5483870967741935,-0.13978494623655913,-0.489247311827957,-0.15053763440860216
0,0.0,0.0,-0.19594594594594594,-0.04054054054054054,-0.33783783783783783,-0.17567567567567569,-0.33783783783783783,-0.20270270270270271,-0.21621621621621623,-0.20270270270270271,-0.14189189189189189,-0.46621621621621623,-0.10810810810810811,-0.722972972972973,-0.06756756756756757,-0.8716216216216216,-0.013513513513513514,-1.0,0.02702702702702703,-0.4527027027027027,0.013513513513513514,-0.6756756756756757,-0.006756756756756757,-0.7837837837837838,0.0,-0.9391891891891891,0.1554054054054054,-0.3918918918918919,0.04054054054054054,-0.31756756756756754,-0.02702702702702703,-0.16216216216216217,-0.02702702702702703,-0.14864864864864866,0.24324324324324326,-0.30405405405405406,0.08783783783783784,-0.22297297297297297,0.0,-0.11486486486486487,-0.013513513513513514,-0.12162162162162163
0,0.0,0.0,-0.11538461538461539,-0.17307692307692307,-0.21153846153846154,-0.3333333333333333,-0.23076923076923078,-0.3141025641025641,-0.16666666666666666,-0.2564102564102564,0.05128205128205128,-0.5064102564102564,0.20512820512820512,-0.7692307692307693,0.3141025641025641,-0.8974358974358975,0.4423076923076923,-1.0,0.09615384615384616,-0.38461538461538464,0.3269230769230769,-0.3717948717948718,0.47435897435897434,-0.2564102564102564,0.6153846153846154,-0.20512820512820512,0.10256410256410256,-0.21794871794871795,0.11538461538461539,-0.14743589743589744,0.01282051282051282,-0.15384615384615385,-0.05128205128205128,-0.23717948717948717,0.0641025641025641,-0.057692307692307696,0.0,-0.04487179487179487,-0.12179487179487179,-0.0641025641025641,-0.1794871794871795,-0.1282051282051282
